548813,M,Manual,1,2011-04-04 13:03:00,162.6,12744.0
548813,M,Manual,1,2011-04-04 13:03:00,2382.92,12744.0
548813,M,Manual,1,2011-04-04 13:03:00,239.3,12744.0
548813,M,Manual,1,2011-04-04 13:03:00,1252.95,12744.0
548820,M,Manual,1,2011-04-04 13:04:00,2053.07,12744.0
C548830,M,Manual,-1,2011-04-04 13:08:00,162.6,12744.0
C548830,M,Manual,-1,2011-04-04 13:08:00,2382.92,12744.0
C548830,M,Manual,-1,2011-04-04 13:08:00,239.3,12744.0
C548830,M,Manual,-1,2011-04-04 13:08:00,1252.95,12744.0
C548834,M,Manual,-1,2011-04-04 13:09:00,2053.07,12744.0
548968,48138,DOORMAT UNION FLAG,30,2011-04-05 10:58:00,6.75,12744.0
548968,22365,DOORMAT RESPECTABLE HOUSE,10,2011-04-05 10:58:00,6.75,12744.0
548968,22978,PANTRY ROLLING PIN,6,2011-04-05 10:58:00,3.75,12744.0
548968,22348,TEA BAG PLATE RED RETROSPOT,72,2011-04-05 10:58:00,0.85,12744.0
548968,22979,PANTRY WASHING UP BRUSH,12,2011-04-05 10:58:00,1.45,12744.0
548968,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-04-05 10:58:00,1.25,12744.0
548968,21533,RETROSPOT LARGE MILK JUG,12,2011-04-05 10:58:00,4.25,12744.0
548968,21535,RED RETROSPOT SMALL MILK JUG,48,2011-04-05 10:58:00,2.1,12744.0
548968,21947,SET OF 6 HEART CHOPSTICKS,24,2011-04-05 10:58:00,1.25,12744.0
548968,21166,COOK WITH WINE METAL SIGN,24,2011-04-05 10:58:00,2.08,12744.0
548968,21175,GIN + TONIC DIET METAL SIGN,24,2011-04-05 10:58:00,2.55,12744.0
548968,21181,PLEASE ONE PERSON METAL SIGN,24,2011-04-05 10:58:00,2.1,12744.0
548968,21172,PARTY METAL SIGN,24,2011-04-05 10:58:00,1.45,12744.0
548968,21907,I'M ON HOLIDAY METAL SIGN,12,2011-04-05 10:58:00,2.1,12744.0
548968,21165,BEWARE OF THE CAT METAL SIGN,12,2011-04-05 10:58:00,1.69,12744.0
548968,21903,MAN FLU METAL SIGN,12,2011-04-05 10:58:00,2.1,12744.0
548968,23182,TOILET SIGN OCCUPIED OR VACANT,24,2011-04-05 10:58:00,0.83,12744.0
548968,85150,LADIES & GENTLEMEN METAL SIGN,12,2011-04-05 10:58:00,2.55,12744.0
