543037,21908,CHOCOLATE THIS WAY METAL SIGN,12,2011-02-02 16:01:00,2.1,12350.0
543037,22412,METAL SIGN NEIGHBOURHOOD WITCH,12,2011-02-02 16:01:00,2.1,12350.0
543037,79066K,RETRO MOD TRAY,10,2011-02-02 16:01:00,0.85,12350.0
543037,79191C,RETRO PLASTIC ELEPHANT TRAY,12,2011-02-02 16:01:00,0.85,12350.0
543037,22348,TEA BAG PLATE RED RETROSPOT,24,2011-02-02 16:01:00,0.85,12350.0
543037,84086C,PINK/PURPLE RETRO RADIO,6,2011-02-02 16:01:00,2.95,12350.0
543037,22551,PLASTERS IN TIN SPACEBOY,12,2011-02-02 16:01:00,1.65,12350.0
543037,22557,PLASTERS IN TIN VINTAGE PAISLEY,12,2011-02-02 16:01:00,1.65,12350.0
543037,21832,CHOCOLATE CALCULATOR,12,2011-02-02 16:01:00,1.65,12350.0
543037,21915,RED  HARMONICA IN BOX,12,2011-02-02 16:01:00,1.25,12350.0
543037,22620,4 TRADITIONAL SPINNING TOPS,12,2011-02-02 16:01:00,1.25,12350.0
543037,21171,BATHROOM METAL SIGN,12,2011-02-02 16:01:00,1.45,12350.0
543037,POST,POSTAGE,1,2011-02-02 16:01:00,40.0,12350.0
543037,21864,UNION JACK FLAG PASSPORT COVER,12,2011-02-02 16:01:00,2.1,12350.0
543037,21866,UNION JACK FLAG LUGGAGE TAG,12,2011-02-02 16:01:00,1.25,12350.0
543037,20652,BLUE POLKADOT LUGGAGE TAG,12,2011-02-02 16:01:00,1.25,12350.0
543037,20615,BLUE POLKADOT PASSPORT COVER,12,2011-02-02 16:01:00,2.1,12350.0
544156,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,2011-02-16 12:33:00,2.95,12352.0
544156,22064,PINK DOUGHNUT TRINKET POT,12,2011-02-16 12:33:00,1.65,12352.0
544156,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-02-16 12:33:00,1.25,12352.0
544156,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-02-16 12:33:00,1.45,12352.0
544156,22779,WOODEN OWLS LIGHT GARLAND,4,2011-02-16 12:33:00,4.25,12352.0
544156,22423,REGENCY CAKESTAND 3 TIER,3,2011-02-16 12:33:00,12.75,12352.0
544156,22654,DELUXE SEWING KIT,3,2011-02-16 12:33:00,5.95,12352.0
544156,22120,WELCOME  WOODEN BLOCK LETTERS,3,2011-02-16 12:33:00,9.95,12352.0
544156,21755,LOVE BUILDING BLOCK WORD,3,2011-02-16 12:33:00,5.95,12352.0
544156,21756,BATH BUILDING BLOCK WORD,3,2011-02-16 12:33:00,5.95,12352.0
544156,21754,HOME BUILDING BLOCK WORD,3,2011-02-16 12:33:00,5.95,12352.0
544156,22853,CAT BOWL VINTAGE CREAM,6,2011-02-16 12:33:00,3.25,12352.0
544156,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,2011-02-16 12:33:00,0.85,12352.0
544156,22630,DOLLY GIRL LUNCH BOX,12,2011-02-16 12:33:00,1.95,12352.0
544156,22780,LIGHT GARLAND BUTTERFILES PINK,4,2011-02-16 12:33:00,4.25,12352.0
545323,POST,POSTAGE,1,2011-03-01 14:57:00,40.0,12352.0
545323,22654,DELUXE SEWING KIT,6,2011-03-01 14:57:00,5.95,12352.0
545323,84050,PINK HEART SHAPE EGG FRYING PAN,12,2011-03-01 14:57:00,1.65,12352.0
