569997,23245,SET OF 3 REGENCY CAKE TINS,32,2011-10-07 08:08:00,4.15,12394.0
569997,23295,SET OF 12 MINI LOAF BAKING CASES,256,2011-10-07 08:08:00,0.72,12394.0
569997,23296,SET OF 6 TEA TIME BAKING CASES,256,2011-10-07 08:08:00,1.04,12394.0
569997,23293,SET OF 12 FAIRY CAKE BAKING CASES,48,2011-10-07 08:08:00,0.83,12394.0
569997,37495,FAIRY CAKE BIRTHDAY CANDLE SET,36,2011-10-07 08:08:00,2.95,12394.0
569997,POST,POSTAGE,9,2011-10-07 08:08:00,18.0,12394.0
570666,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-10-11 14:24:00,1.65,13919.0
570666,16161U,WRAP SUKI AND FRIENDS,25,2011-10-11 14:24:00,0.42,13919.0
570666,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-10-11 14:24:00,2.95,13919.0
570666,22961,JAM MAKING SET PRINTED,12,2011-10-11 14:24:00,1.45,13919.0
570666,22704,WRAP RED APPLES,25,2011-10-11 14:24:00,0.42,13919.0
570666,23513,EMBROIDERED RIBBON REEL SUSIE,6,2011-10-11 14:24:00,2.08,13919.0
570666,23515,EMBROIDERED RIBBON REEL DAISY,6,2011-10-11 14:24:00,2.08,13919.0
570666,23518,EMBROIDERED RIBBON REEL RACHEL,6,2011-10-11 14:24:00,2.89,13919.0
570666,23512,EMBROIDERED RIBBON REEL ROSIE,6,2011-10-11 14:24:00,2.08,13919.0
570666,23511,EMBROIDERED RIBBON REEL EMILY,6,2011-10-11 14:24:00,2.08,13919.0
570666,16169E,WRAP 50'S  CHRISTMAS,25,2011-10-11 14:24:00,0.42,13919.0
570666,POST,POSTAGE,1,2011-10-11 14:24:00,18.0,13919.0
C571507,16169E,WRAP 50'S  CHRISTMAS,-25,2011-10-17 15:24:00,0.42,13919.0
C571507,23511,EMBROIDERED RIBBON REEL EMILY,-5,2011-10-17 15:24:00,2.08,13919.0
C571507,22961,JAM MAKING SET PRINTED,-2,2011-10-17 15:24:00,1.45,13919.0
C571507,21731,RED TOADSTOOL LED NIGHT LIGHT,-3,2011-10-17 15:24:00,1.65,13919.0
C571507,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,2011-10-17 15:24:00,2.95,13919.0
572184,84997D,CHILDRENS CUTLERY POLKADOT PINK,40,2011-10-21 10:51:00,4.15,12403.0
572184,84997C,CHILDRENS CUTLERY POLKADOT BLUE,20,2011-10-21 10:51:00,4.15,12403.0
572184,84997A,CHILDRENS CUTLERY POLKADOT GREEN,32,2011-10-21 10:51:00,4.15,12403.0
572184,21770,OPEN CLOSED METAL SIGN,2,2011-10-21 10:51:00,4.95,12403.0
572184,POST,POSTAGE,2,2011-10-21 10:51:00,18.0,12403.0
C572187,POST,POSTAGE,-1,2011-10-21 11:00:00,18.0,12403.0
