559948,23211,RED ROCKING HORSE HAND PAINTED,24,2011-07-14 10:41:00,1.25,12653.0
559948,21294,ETCHED GLASS COASTER,48,2011-07-14 10:41:00,0.39,12653.0
559948,23179,CLOCK MAGNET MUM'S KITCHEN,24,2011-07-14 10:41:00,2.89,12653.0
559948,20719,WOODLAND CHARLOTTE BAG,10,2011-07-14 10:41:00,0.85,12653.0
559948,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,20,2011-07-14 10:41:00,0.85,12653.0
559948,22355,CHARLOTTE BAG SUKI DESIGN,20,2011-07-14 10:41:00,0.85,12653.0
559948,22913,RED COAT RACK PARIS FASHION,9,2011-07-14 10:41:00,4.95,12653.0
559948,22912,YELLOW COAT RACK PARIS FASHION,6,2011-07-14 10:41:00,4.95,12653.0
559948,22914,BLUE COAT RACK PARIS FASHION,12,2011-07-14 10:41:00,4.95,12653.0
559948,23170,REGENCY TEA PLATE ROSES,48,2011-07-14 10:41:00,1.45,12653.0
559948,22585,PACK OF 6 BIRDY GIFT TAGS,12,2011-07-14 10:41:00,1.25,12653.0
559948,23281,FOLDING BUTTERFLY MIRROR RED,12,2011-07-14 10:41:00,0.83,12653.0
559948,23280,FOLDING BUTTERFLY MIRROR HOT PINK,24,2011-07-14 10:41:00,0.83,12653.0
559948,23282,FOLDING BUTTERFLY MIRROR IVORY,24,2011-07-14 10:41:00,0.83,12653.0
559948,22629,SPACEBOY LUNCH BOX,12,2011-07-14 10:41:00,1.95,12653.0
559948,22630,DOLLY GIRL LUNCH BOX,12,2011-07-14 10:41:00,1.95,12653.0
559948,22423,REGENCY CAKESTAND 3 TIER,32,2011-07-14 10:41:00,10.95,12653.0
559948,22192,BLUE DINER WALL CLOCK,12,2011-07-14 10:41:00,7.65,12653.0
559948,22595,GINGHAM HEART DECORATION,36,2011-07-14 10:41:00,0.85,12653.0
559948,22652,TRAVEL SEWING KIT,20,2011-07-14 10:41:00,1.65,12653.0
559948,23292,SPACEBOY CHILDRENS CUP,24,2011-07-14 10:41:00,1.25,12653.0
559948,23290,SPACEBOY CHILDRENS BOWL,24,2011-07-14 10:41:00,1.25,12653.0
559948,23291,DOLLY GIRL CHILDRENS CUP,24,2011-07-14 10:41:00,1.25,12653.0
559948,23289,DOLLY GIRL CHILDRENS BOWL,24,2011-07-14 10:41:00,1.25,12653.0
559948,23236,DOILEY STORAGE TIN,48,2011-07-14 10:41:00,2.49,12653.0
559948,23240,SET OF 4 KNICK KNACK TINS DOILEY,48,2011-07-14 10:41:00,3.75,12653.0
559948,23210,WHITE ROCKING HORSE HAND PAINTED,24,2011-07-14 10:41:00,1.25,12653.0
