542777,22374,AIRLINE BAG VINTAGE JET SET RED,4,2011-02-01 08:31:00,4.25,14911.0
542777,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2011-02-01 08:31:00,4.25,14911.0
542777,20654,FIRST CLASS LUGGAGE TAG,12,2011-02-01 08:31:00,1.25,14911.0
542777,20658,RED RETROSPOT LUGGAGE TAG,12,2011-02-01 08:31:00,1.25,14911.0
542777,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,12,2011-02-01 08:31:00,1.65,14911.0
542777,85040A,S/4 PINK FLOWER CANDLES IN BOWL,12,2011-02-01 08:31:00,1.65,14911.0
542777,48129,DOORMAT TOPIARY,2,2011-02-01 08:31:00,7.95,14911.0
542777,48116,DOORMAT MULTICOLOUR STRIPE,2,2011-02-01 08:31:00,7.95,14911.0
542777,48194,DOORMAT HEARTS,2,2011-02-01 08:31:00,7.95,14911.0
542777,22431,WATERING CAN BLUE ELEPHANT,6,2011-02-01 08:31:00,1.95,14911.0
542777,22433,WATERING CAN GREEN DINOSAUR,6,2011-02-01 08:31:00,1.95,14911.0
542777,21257,VICTORIAN SEWING BOX MEDIUM,2,2011-02-01 08:31:00,7.95,14911.0
542777,21259,VICTORIAN SEWING BOX SMALL,2,2011-02-01 08:31:00,5.95,14911.0
542777,21181,PLEASE ONE PERSON METAL SIGN,12,2011-02-01 08:31:00,2.1,14911.0
542777,21166,COOK WITH WINE METAL SIGN,12,2011-02-01 08:31:00,1.95,14911.0
542777,22413,METAL SIGN TAKE IT OR LEAVE IT,6,2011-02-01 08:31:00,2.95,14911.0
542777,21411,GINGHAM HEART  DOORSTOP RED,3,2011-02-01 08:31:00,4.25,14911.0
542777,22508,DOORSTOP RETROSPOT HEART,4,2011-02-01 08:31:00,3.75,14911.0
542777,84683,CLASSICAL ROSE CANDLESTAND,48,2011-02-01 08:31:00,0.65,14911.0
542777,21733,RED HANGING HEART T-LIGHT HOLDER,12,2011-02-01 08:31:00,2.95,14911.0
542777,22136,LOVE HEART SOCK HANGER,12,2011-02-01 08:31:00,1.65,14911.0
542777,22137,BATHROOM SET LOVE HEART DESIGN,6,2011-02-01 08:31:00,2.95,14911.0
542777,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,6,2011-02-01 08:31:00,2.95,14911.0
542777,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-01 08:31:00,2.95,14911.0
542777,22132,RED LOVE HEART SHAPE CUP,12,2011-02-01 08:31:00,0.85,14911.0
542777,21470,FLOWER VINE RAFFIA FOOD COVER,6,2011-02-01 08:31:00,3.75,14911.0
542777,22625,RED KITCHEN SCALES,2,2011-02-01 08:31:00,8.5,14911.0
542777,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2011-02-01 08:31:00,1.25,14911.0
542777,85099B,JUMBO BAG RED RETROSPOT,10,2011-02-01 08:31:00,1.95,14911.0
542777,20985,HEART CALCULATOR,12,2011-02-01 08:31:00,1.25,14911.0
542777,22208,WOOD STAMP SET THANK YOU,12,2011-02-01 08:31:00,1.65,14911.0
542777,22211,WOOD STAMP SET FLOWERS,12,2011-02-01 08:31:00,1.65,14911.0
542777,21635,MADRAS NOTEBOOK LARGE,6,2011-02-01 08:31:00,3.75,14911.0
542777,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,2011-02-01 08:31:00,0.42,14911.0
542777,22045,SPACEBOY GIFT WRAP,25,2011-02-01 08:31:00,0.42,14911.0
542777,16156S,WRAP PINK FAIRY CAKES,25,2011-02-01 08:31:00,0.42,14911.0
542777,22382,LUNCH BAG SPACEBOY DESIGN,10,2011-02-01 08:31:00,1.65,14911.0
542777,20725,LUNCH BAG RED RETROSPOT,10,2011-02-01 08:31:00,1.65,14911.0
542777,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-02-01 08:31:00,2.55,14911.0
542777,21915,RED  HARMONICA IN BOX,12,2011-02-01 08:31:00,1.25,14911.0
542777,22487,WHITE WOOD GARDEN PLANT LADDER,4,2011-02-01 08:31:00,8.5,14911.0
542777,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-02-01 08:31:00,0.55,14911.0
542777,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-02-01 08:31:00,0.55,14911.0
542777,22497,SET OF 2 TINS VINTAGE BATHROOM,4,2011-02-01 08:31:00,4.25,14911.0
542777,22624,IVORY KITCHEN SCALES,2,2011-02-01 08:31:00,8.5,14911.0
543018,21888,BINGO SET,4,2011-02-02 14:24:00,3.75,""
543114,22120,WELCOME  WOODEN BLOCK LETTERS,3,2011-02-03 13:26:00,9.95,14156.0
543114,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-02-03 13:26:00,8.5,14156.0
543114,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-02-03 13:26:00,8.5,14156.0
543114,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-02-03 13:26:00,3.25,14156.0
543114,85066,CREAM SWEETHEART MINI CHEST,2,2011-02-03 13:26:00,12.75,14156.0
543114,22760,"TRAY, BREAKFAST IN BED",1,2011-02-03 13:26:00,12.75,14156.0
543114,22469,HEART OF WICKER SMALL,12,2011-02-03 13:26:00,1.65,14156.0
543114,21761,WOOD AND GLASS MEDICINE CABINET,1,2011-02-03 13:26:00,29.95,14156.0
543114,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-02-03 13:26:00,9.95,14156.0
543114,22690,DOORMAT HOME SWEET HOME BLUE,2,2011-02-03 13:26:00,7.95,14156.0
543114,22692,DOORMAT WELCOME TO OUR HOME,2,2011-02-03 13:26:00,7.95,14156.0
543114,48187,DOORMAT NEW ENGLAND,2,2011-02-03 13:26:00,7.95,14156.0
543114,48184,DOORMAT ENGLISH ROSE,2,2011-02-03 13:26:00,7.95,14156.0
543114,21616,4 PEAR BOTANICAL DINNER CANDLES,6,2011-02-03 13:26:00,3.75,14156.0
543114,21618,4 WILDFLOWER BOTANICAL CANDLES,6,2011-02-03 13:26:00,3.75,14156.0
543114,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-02-03 13:26:00,2.95,14156.0
543114,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-02-03 13:26:00,2.95,14156.0
543114,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-02-03 13:26:00,2.55,14156.0
543114,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2011-02-03 13:26:00,0.85,14156.0
543114,22558,CLOTHES PEGS RETROSPOT PACK 24,12,2011-02-03 13:26:00,1.49,14156.0
543114,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-02-03 13:26:00,4.95,14156.0
543114,21527,RED RETROSPOT TRADITIONAL TEAPOT,2,2011-02-03 13:26:00,7.95,14156.0
543114,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2011-02-03 13:26:00,1.45,14156.0
543114,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-02-03 13:26:00,1.25,14156.0
543114,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2011-02-03 13:26:00,9.95,14156.0
543114,37446,MINI CAKE STAND WITH HANGING CAKES,8,2011-02-03 13:26:00,1.45,14156.0
543114,22055,MINI CAKE STAND  HANGING STRAWBERY,8,2011-02-03 13:26:00,1.65,14156.0
543114,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2011-02-03 13:26:00,9.95,14156.0
543114,48185,DOORMAT FAIRY CAKE,2,2011-02-03 13:26:00,7.95,14156.0
543114,22072,RED RETROSPOT TEA CUP AND SAUCER,8,2011-02-03 13:26:00,3.75,14156.0
543114,21531,RED RETROSPOT SUGAR JAM BOWL,6,2011-02-03 13:26:00,2.55,14156.0
543114,21535,RED RETROSPOT SMALL MILK JUG,6,2011-02-03 13:26:00,2.55,14156.0
543114,21539,RED RETROSPOT BUTTER DISH,3,2011-02-03 13:26:00,4.95,14156.0
543114,21844,RED RETROSPOT MUG,12,2011-02-03 13:26:00,2.95,14156.0
