545579,85187,S/12 MINI RABBIT EASTER,6,2011-03-04 08:10:00,1.65,17508.0
545579,22270,HAPPY EASTER HANGING DECORATION,4,2011-03-04 08:10:00,3.75,17508.0
545579,85211,S/4 GROOVY CAT MAGNETS,12,2011-03-04 08:10:00,1.65,17508.0
545579,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-03-04 08:10:00,0.85,17508.0
545579,21936,RED RETROSPOT PICNIC BAG,5,2011-03-04 08:10:00,2.95,17508.0
545579,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,2011-03-04 08:10:00,2.95,17508.0
545579,20717,STRAWBERRY SHOPPER BAG,10,2011-03-04 08:10:00,1.25,17508.0
545579,21937,STRAWBERRY   PICNIC BAG,15,2011-03-04 08:10:00,2.95,17508.0
545579,21078,SET/20 STRAWBERRY PAPER NAPKINS,24,2011-03-04 08:10:00,0.85,17508.0
545579,20723,STRAWBERRY CHARLOTTE BAG,10,2011-03-04 08:10:00,0.85,17508.0
545579,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-03-04 08:10:00,1.95,17508.0
545579,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-03-04 08:10:00,1.95,17508.0
545579,85099F,JUMBO BAG STRAWBERRY,10,2011-03-04 08:10:00,1.95,17508.0
545579,35915B,BLUE KNITTED HEN,6,2011-03-04 08:10:00,1.65,17508.0
545579,35915C,PEACH KNITTED HEN,6,2011-03-04 08:10:00,1.65,17508.0
545579,22293,HANGING CHICK GREEN DECORATION,24,2011-03-04 08:10:00,1.45,17508.0
545579,35912B,WHITE/PINK CHICK DECORATION,12,2011-03-04 08:10:00,1.25,17508.0
545579,22268,EASTER DECORATION SITTING BUNNY,12,2011-03-04 08:10:00,0.85,17508.0
545579,22289,HANGING METAL CHICKEN DECORATION,24,2011-03-04 08:10:00,1.25,17508.0
545579,22288,HANGING METAL RABBIT DECORATION,24,2011-03-04 08:10:00,1.25,17508.0
545579,22266,EASTER DECORATION HANGING BUNNY,24,2011-03-04 08:10:00,0.65,17508.0
545579,15034,PAPER POCKET TRAVELING FAN,24,2011-03-04 08:10:00,0.14,17508.0
