564086,POST,POSTAGE,1,2011-08-23 09:36:00,160.0,""
564087,22503,CABIN BAG VINTAGE PAISLEY,4,2011-08-23 09:38:00,29.95,""
564087,22504,CABIN BAG VINTAGE RETROSPOT,4,2011-08-23 09:38:00,29.95,""
564087,21788,KIDS RAIN MAC BLUE,24,2011-08-23 09:38:00,0.85,""
564087,21789,KIDS RAIN MAC PINK,24,2011-08-23 09:38:00,0.85,""
564087,20749,ASSORTED COLOUR MINI CASES,6,2011-08-23 09:38:00,7.95,""
564087,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2011-08-23 09:38:00,3.25,""
564087,20961,STRAWBERRY BATH SPONGE,20,2011-08-23 09:38:00,1.25,""
564087,20963,APPLE BATH SPONGE,30,2011-08-23 09:38:00,1.25,""
564087,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2011-08-23 09:38:00,4.95,""
564087,22580,ADVENT CALENDAR GINGHAM SACK,9,2011-08-23 09:38:00,5.95,""
564087,22452,MEASURING TAPE BABUSHKA PINK,12,2011-08-23 09:38:00,2.95,""
564087,22453,MEASURING TAPE BABUSHKA BLUE,18,2011-08-23 09:38:00,2.95,""
564087,22326,ROUND SNACK BOXES SET OF4 WOODLAND,48,2011-08-23 09:38:00,2.55,""
564087,22327,ROUND SNACK BOXES SET OF 4 SKULLS,48,2011-08-23 09:38:00,2.55,""
564087,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",8,2011-08-23 09:38:00,4.95,""
564087,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,8,2011-08-23 09:38:00,4.95,""
564087,21218,RED SPOTTY BISCUIT TIN,6,2011-08-23 09:38:00,3.75,""
564087,21154,RED RETROSPOT OVEN GLOVE,10,2011-08-23 09:38:00,1.25,""
564087,21906,PHARMACIE FIRST AID TIN,8,2011-08-23 09:38:00,6.75,""
564087,23245,SET OF 3 REGENCY CAKE TINS,12,2011-08-23 09:38:00,4.95,""
564087,22348,TEA BAG PLATE RED RETROSPOT,12,2011-08-23 09:38:00,0.85,""
564087,22195,LARGE HEART MEASURING SPOONS,12,2011-08-23 09:38:00,1.65,""
564087,23050,RECYCLED ACAPULCO MAT GREEN,8,2011-08-23 09:38:00,8.25,""
564087,23052,RECYCLED ACAPULCO MAT TURQUOISE,8,2011-08-23 09:38:00,8.25,""
564087,23053,RECYCLED ACAPULCO MAT PINK,8,2011-08-23 09:38:00,8.25,""
564087,23054,RECYCLED ACAPULCO MAT LAVENDER,8,2011-08-23 09:38:00,8.25,""
564087,21936,RED RETROSPOT PICNIC BAG,5,2011-08-23 09:38:00,2.95,""
564087,20674,GREEN POLKADOT BOWL,16,2011-08-23 09:38:00,1.25,""
564087,20676,RED RETROSPOT BOWL,16,2011-08-23 09:38:00,1.25,""
564087,20675,BLUE POLKADOT BOWL,16,2011-08-23 09:38:00,1.25,""
564087,20677,PINK POLKADOT BOWL,16,2011-08-23 09:38:00,1.25,""
564087,21843,RED RETROSPOT CAKE STAND,5,2011-08-23 09:38:00,10.95,""
564087,84997B,CHILDRENS CUTLERY RETROSPOT RED,48,2011-08-23 09:38:00,4.15,""
564087,84997D,CHILDRENS CUTLERY POLKADOT PINK,48,2011-08-23 09:38:00,4.15,""
564087,23256,CHILDRENS CUTLERY SPACEBOY,24,2011-08-23 09:38:00,4.15,""
564087,84997C,CHILDRENS CUTLERY POLKADOT BLUE,24,2011-08-23 09:38:00,4.15,""
564087,23255,CHILDRENS CUTLERY CIRCUS PARADE,24,2011-08-23 09:38:00,4.15,""
564087,22634,CHILDS BREAKFAST SET SPACEBOY,6,2011-08-23 09:38:00,9.95,""
564087,22635,CHILDS BREAKFAST SET DOLLY GIRL,6,2011-08-23 09:38:00,9.95,""
564087,22636,CHILDS BREAKFAST SET CIRCUS PARADE,6,2011-08-23 09:38:00,8.5,""
564087,22423,REGENCY CAKESTAND 3 TIER,6,2011-08-23 09:38:00,12.75,""
564087,20979,36 PENCILS TUBE RED RETROSPOT,16,2011-08-23 09:38:00,1.25,""
564087,20977,36 PENCILS TUBE WOODLAND,16,2011-08-23 09:38:00,1.25,""
564087,20981,12 PENCILS TALL TUBE WOODLAND,12,2011-08-23 09:38:00,0.85,""
564087,20978,36 PENCILS TUBE SKULLS,16,2011-08-23 09:38:00,1.25,""
564087,20982,12 PENCILS TALL TUBE SKULLS,12,2011-08-23 09:38:00,0.85,""
564087,22139,RETROSPOT TEA SET CERAMIC 11 PC,24,2011-08-23 09:38:00,4.25,""
564087,22138,BAKING SET 9 PIECE RETROSPOT,6,2011-08-23 09:38:00,4.95,""
C567352,M,Manual,-1,2011-09-19 16:13:00,2653.95,""
567353,M,Manual,1,2011-09-19 16:14:00,2653.95,""
